0,1,2,3,4,5
0.9631087599655622,0.8716147639961035,0.35213142321009844,0.18646840629057745,0.1882520546780596,0.13728645030834483
0.5246974070514232,0.36264207747393196,0.47759537889688775,0.5654153036361002,0.3988087120698467,0.3964773975330531
0.23563893217238382,0.1960985805266539,0.40012888049370027,0.19825285490175382,0.13742736294087785,0.17705464219469674
0.7314895985048382,0.5805525727614628,0.6232856526244149,0.8534477524232039,0.7086113071777476,0.6976616969936579
,0.5734097483996297,0.20587148917437179,0.19302391280985676,0.280735619472796,0.49022386536421875
0.17260968420807105,0.13234029853869467,0.08548346704696351,0.0932030355053603,0.38439326258370765,0.1611273219997979
0.6789365434531381,0.3318816335107456,0.29886960046865163,0.25692169764308215,0.4228977456089168,0.24898739473447393
0.8844745358161328,0.92320164787255,0.8335021492126731,0.6881636710850774,0.5209412526583559,0.6308974237884327
0.21525646158577888,0.26989316919391726,0.30191887321873123,0.2079032124756347,0.27941105813374695,0.24895981237394504
0.525085993780648,0.3483863598465852,0.24748912830182326,0.44565693593446176,0.26418265593804674,0.24000070088754347
0.39298835357196554,0.4312790061353627,0.3080043349977304,0.3600427390841049,0.2004839166067586,
0.40233568792371743,0.2562920819414455,0.1397582394031279,0.29712084054905913,0.1723891891851208,0.22224074692469897
0.26899736386963546,0.2734223414177478,0.38678601328483175,0.3912310795486705,0.30303209339035697,0.2797838287188234
0.7995957811367957,0.47276068147929445,0.41033050528225695,0.2690913651868767,0.22043960188087594,0.4071108584343401
0.4711623313147212,0.37073510890804634,0.11622287169483851,0.17543013961532838,0.1360406239036992,0.2952909860248691
0.38921955341252146,0.6560719588805802,0.34122937053723934,0.21923259019757985,0.26859627475400555,0.2029975624387713
0.22175846562737395,0.4657982354638052,0.49333813536144816,,0.5537690876402733,0.5349476622980177
