prolificID,acuity_block1,acuity_block2,acuity_grandMean,crowding_block1,crowding_block2,crowding_block3,crowding_block4,crowding_grandMean,rsvp_block1,rsvp_block2,rsvp_grandMean,reading_block1,reading_block2,reading_grandMean
559ad287fdf99b219a612d22,-0.345744836,-0.497935708,-0.42184027199999996,0.8611393535,0.8867206755,0.995495815,1.112376912,0.963933189,2.4895677923836437,2.6767698253836434,2.5831688088836433,2.322497908809831,2.234990496191595,2.2787442025007127
55d51a6b8ce09000127d4821,-0.5564149515,-0.6381641575,-0.5972895545,0.16228551800000002,0.08352527700000004,0.17263857250000003,-0.043555547499999986,0.09372345500000002,,,,2.398361698542482,2.281512559671696,2.339937129107089
5685850c333cbd000d4e042f,-0.4483829025,-0.621039013,-0.53471095775,,,,,,3.237543579383644,3.2941843203836436,3.2658639498836437,2.3446726073265487,2.411041196232734,2.3778569017796416
56b78f11e77ebe000cbefe79,-0.46040960249999996,-0.3820959125,-0.4212527575,,,,,,3.0458351383836435,3.3002556393836437,3.1730453888836436,2.5389692714269083,2.422926698254738,2.480947984840823
57334d427d01ed00098e8e69,-0.5038619305,-0.5428656095,-0.52336377,0.35008348599999994,0.23682262799999998,0.168776099,0.3070916739999999,0.26569347174999997,3.1750175623836436,3.0742316093836437,3.1246245858836437,2.3931817089567087,2.2687364634486498,2.330959086202679
581bd344930a280001062c90,-0.548851183,-0.5467383375,-0.54779476025,0.217129845,0.364687852,0.25557650249999997,0.40627169649999995,0.310916474,3.3874339793836437,3.0739993773836436,3.2307166783836436,2.3346254723853486,2.3072263322766915,2.3209259023310205
58404fd8ad98e40001ce915f,-0.395055431,-0.437147647,-0.416101539,,,,,,3.1184199063836435,3.2545078423836435,3.1864638743836435,2.402193029344277,2.458095022761608,2.4301440260529423
588a59813e1f290001aa78c1,-0.5440758745,-0.5824073304999999,-0.5632416025,,,,,,3.1724584903836437,3.1642402463836437,3.1683493683836437,2.525552665199516,2.45504382852771,2.4902982468636132
588ab33542c8e900019d02ae,-0.505913061,-0.3978151085,-0.45186408474999995,0.1985047076,0.035213629,-0.007923909499999951,0.14627202599999997,0.09301661327499999,2.8102011353836436,2.8550825553836434,2.8326418453836437,2.3164831035213984,2.3369679406335706,2.326725522077485
58adfc6e7cf56d0001f931a2,-0.502141534,-0.43205083099999997,-0.46709618249999996,,,,,,2.8870934593836437,3.0499604593836436,2.9685269593836434,,,
5910a5f8748d450001ba3a67,-0.576672514,-0.5263556835000001,-0.55151409875,0.1063124285,0.36286043,0.2625564965,0.4323242935,0.291013412125,3.1571958613836437,3.0359849813836437,3.0965904213836435,,,
5a8f01d95292b80001235d34,-0.5344693949999999,-0.4726003325,-0.50353486375,0.2708449095,0.24498553299999992,0.1695987844999999,0.29984298649999996,0.24631805337499996,3.2950996583836436,3.3960418633836436,3.3455707608836436,2.4123409736970656,2.431600500822492,2.421970737259779
