0,1,2,3,4,5
1.0582617276172146,1.1094208766600115,0.2685627083845204,0.12484487303181269,0.2684999523781959,0.17536065380546204
0.2845565062579674,0.37090414862140325,0.26107957376912844,0.24018339705149844,0.31904173618067905,0.30761578777284704
0.4936546076975299,0.5523168489712194,0.48808476852739924,0.41938090448300486,0.6731811133846584,0.4445204046406732
0.6771344958601916,0.24555306535684526,0.2514050771211871,0.5630615221101932,0.519517018653334,0.4837402068843266
,0.10734109543052002,0.17173008742277174,0.10898094614218772,0.14284537319223284,0.14650892744639
0.3423094589150701,0.1397005522762972,0.09562633605626591,0.4307498818601357,0.4435501434189914,0.10756705238750565
0.43500256021330147,0.3046268895151966,0.42266399534696364,0.17926504315717917,0.1321738285633964,
0.6508581358888661,0.4617807853486638,0.4588198240292698,0.5806178630255772,0.637414568046153,0.5953430540357719
0.18611606209304654,0.12357631398622529,0.1486145114052095,0.10967867444323678,0.33082831351745434,0.1313732890506265
0.33701529872507674,0.688449246608804,0.5053517000056328,0.4364129929719937,0.22055235885283175,0.330696371711549
0.312278680051446,0.319743872131775,0.25024681746400296,0.1938904550945496,0.2101916469043912,
0.12694780936499322,0.16942677725684796,0.16344863198059104,0.24237550446911235,0.18865462991200593,0.11301046945124124
0.14736015070593492,0.16907019751052052,0.17587697000017577,0.23540477233892232,0.17745356228841427,0.1439194501191092
0.40970778386429396,0.20273994997936365,0.29232231073257764,0.21378040230046322,0.16908977568779632,0.16323308590934907
0.32935751102225397,0.26679383082718855,0.3616393458566358,0.14227940292687158,0.18466328116969435,0.1483211991504458
0.371403665836796,0.1842006621402019,0.2849716605122024,0.4283954879548857,0.2666849594818252,0.17763906475521196
0.24271092086521373,0.3249951942168932,0.164747962421079,0.3630212835533708,0.2643978321780127,0.28303602610519574
