0,1,2,3,4,5
0.05262718070315293,,0.04932110698127335,0.08196004619313563,,0.031145548315096413
,0.11353057736907052,0.10517143157516301,0.09162634631128987,0.429469989893884,0.191034700790902
0.3568238193633412,,0.09169847971792118,0.05386468308494339,0.08066703318063256,0.0902128088195521
,,,2.2508847070583924,1.3043978325801004,0.9308617487254359
0.028188918825300613,0.0317600784866096,0.03377990081067914,0.02266301819719459,0.02511221821202557,0.02952480208033623
,,,,,
0.0957480937825324,,0.07024291176642615,0.03377836019675191,0.04019764139382934,0.01293069864728006
0.248878658968271,0.1330178714561574,0.10102880068477381,0.06945033692896671,0.07544654300563877,0.06981190700511997
0.030574973162359076,0.03586375165352338,,0.03428595466086073,0.02313167112047753,0.03215876440081304
0.22495757072518038,0.12073307083094792,,0.051708546362534136,0.05118933969434455,
,0.088084797547254,0.08452294235371245,0.048308111274738566,0.06566499461738859,0.03212560128709447
0.0390713485784066,0.03367531067179203,0.0331238590540853,0.022817382879722552,0.03300184365431479,
,0.035345239476009864,0.03536338347692606,0.026450705765577613,0.020148934682450104,0.02017603167303049
0.05140994082782421,0.056972164619483436,0.05145955768978109,0.06586649573716069,0.04330319233898198,0.04674585999371854
1.2548830768074761,0.20073478283510757,0.13608958587303016,0.10757735869167653,0.13523493823240265,0.10086050783234667
0.018523446847981774,0.022845994399763002,,0.01695465177889554,0.0297581098084155,0.016029823703640953
0.016424039051976452,0.016108777038944734,0.023033740487719858,0.009093033477146708,0.013250324812414,0.0122697213966866
0.0281333161728889,0.018637879819701463,0.01594421096223374,0.03126760140534652,0.0163629082982168,0.03550433167444129
0.07787263951874018,0.057461892589431005,0.05967905766645881,0.061675050036253815,0.06629207560631653,0.09479717503210476
0.05774847891860447,0.08157593974333757,,0.016803629198363233,0.05683436845948094,0.059920576487764665
3.1301656266097866,,1.5408561407806445,1.452655428919393,0.6310229541962509,0.348134479287003
,0.04626102375881709,0.03609067685331289,0.03630402219054568,0.018922267229099298,0.020199963722984503
0.009325559985975835,0.031649729602406806,0.041612690371684406,0.03497059946206539,0.027684207931826202,0.025149733969055104
