0,1,2,3,4,5
0.09572953778594528,,0.05649998987599874,0.1425301338549691,,0.11434418016659299
,0.0662018082482043,0.015609346992572612,0.12041479787145742,0.0698376752204046,0.2258200930396655
0.09761936403205826,0.08638462275323525,0.11073493064931791,0.0775844057418733,0.08402142386213879,0.09577804785035855
,3.297851129699164,,3.9658449511055296,0.569552053458218,0.5032552242981501
0.026720045048481092,0.03544939812951003,0.03415005653599566,0.0175985670032249,0.025151561800990794,0.039320582146877364
,,,,,
0.12271003896140605,,0.07939079264459488,0.04337368249399368,0.055860874720868016,0.011041126202760987
0.20962114699200496,0.17028691395492015,0.09047772312095713,0.08346890535019158,0.09448982746843561,0.05519893212788763
0.039683846858010484,0.02593665582152584,,0.03858209792712614,0.031308208904929066,0.032588740872315856
0.24257103094969518,0.10909353635805291,,0.03463177888855677,0.059115555508098445,0.032209612496964725
6.329648699505808,0.09457168608775023,0.11307973342248355,0.053547407833996065,0.09916085231654626,0.04370775660907528
0.04400081431815283,0.032954801647661354,0.028302254766088126,0.017374100045997057,0.0420180547865116,
0.03206783600884883,0.020866153312308833,0.031993806511445635,0.022327413576353483,0.026119853514664428,0.011859459900865295
0.053052469456126065,0.05245387850610421,0.04537976128511528,0.06823628147538756,0.05825643668038925,0.06025322914925808
5.550013544556908,0.16732396873349115,0.18690611353385772,0.1506156300977535,0.16277711764525826,0.10246615316161677
0.03176521879136846,0.037950177280503546,,0.009201026022860036,0.029966678464869695,0.02242309681197282
0.021695136952660066,0.00994934166510765,0.017365786564875266,0.009440626609614014,0.016605234954714783,0.00986444695998904
0.04225373847832292,0.021287237814970255,0.03405934353116208,0.04635002086678625,0.008542498810549524,0.041965248967653836
0.07981824913101229,0.05561265305419613,0.07387163765998186,0.06312282441003493,0.06463217916202445,0.0667709433415378
0.05754027537547981,0.09949522695298829,,0.05278227717909342,0.05408129444868254,0.059155141563198635
2.86911054065398,,1.5866825080369333,2.707146832265405,0.43524805494492674,0.34696144031615694
0.08945387700638653,0.04701820054232021,0.03077463962579913,0.052457055224416516,0.01066088407703776,0.020540151900059554
0.008855430215873915,0.03357365868419049,0.04973971883578306,0.036024156278726946,0.03539038025685896,0.05274785188173869
